benchmark	path	metric	runs	min_ms	median_ms	max_ms	mean_ms	values_ms
fixture-cross-module-let	test/programs/packages/cross-module-let	program.check.module.Main	1	4.690	4.690	4.690	4.690	4.690
fixture-cross-module-let	test/programs/packages/cross-module-let	program.check.module-interface.Main	1	0.099	0.099	0.099	0.099	0.099
fixture-cross-module-let	test/programs/packages/cross-module-let	program.check.modules.main-binding	1	0.102	0.102	0.102	0.102	0.102
fixture-cross-module-let	test/programs/packages/cross-module-let	program.check.modules	1	492.462	492.462	492.462	492.462	492.462
fixture-cross-module-let	test/programs/packages/cross-module-let	program.check.package-interface	1	0.128	0.128	0.128	0.128	0.128
fixture-cross-module-let	test/programs/packages/cross-module-let	program.cli.command	1	505.900	505.900	505.900	505.900	505.900
fixture-cross-module-let	test/programs/packages/cross-module-let	real	1	2020.000	2020.000	2020.000	2020.000	2020.000
fixture-cross-module-let	test/programs/packages/cross-module-let	user	1	480.000	480.000	480.000	480.000	480.000
fixture-cross-module-let	test/programs/packages/cross-module-let	sys	1	40.000	40.000	40.000	40.000	40.000
fixture-cross-module-let	test/programs/packages/cross-module-let	command.status	1	0.000	0.000	0.000	0.000	0.000
