benchmark	path	metric	runs	min_ms	median_ms	max_ms	mean_ms	values_ms
fixture-cross-module-let	test/programs/packages/cross-module-let	program.check.operation.Main.def_main_lower	3	0.133	0.134	0.134	0.134	0.133,0.134,0.134
fixture-cross-module-let	test/programs/packages/cross-module-let	program.check.operation.Main.defs_scc_classification	3	0.120	0.122	0.124	0.122	0.120,0.122,0.124
fixture-cross-module-let	test/programs/packages/cross-module-let	program.check.operation.Main.def_main	3	0.229	0.229	0.232	0.230	0.229,0.229,0.232
fixture-cross-module-let	test/programs/packages/cross-module-let	program.check.module.Main.def-bindings	3	0.944	0.955	0.969	0.956	0.944,0.955,0.969
fixture-cross-module-let	test/programs/packages/cross-module-let	program.check.module.Main.exports	3	0.091	0.094	0.098	0.094	0.091,0.094,0.098
fixture-cross-module-let	test/programs/packages/cross-module-let	program.check.module.Main	3	4.462	4.518	4.596	4.525	4.462,4.518,4.596
fixture-cross-module-let	test/programs/packages/cross-module-let	program.check.module-interface.Main	3	0.096	0.098	0.099	0.098	0.096,0.098,0.099
fixture-cross-module-let	test/programs/packages/cross-module-let	program.check.modules.main-binding	3	0.096	0.100	0.104	0.100	0.096,0.100,0.104
fixture-cross-module-let	test/programs/packages/cross-module-let	program.check.modules	3	484.069	485.562	499.990	489.874	484.069,485.562,499.990
fixture-cross-module-let	test/programs/packages/cross-module-let	program.check.package-interface	3	0.112	0.117	0.123	0.117	0.112,0.117,0.123
fixture-cross-module-let	test/programs/packages/cross-module-let	program.cli.command	3	487.330	488.834	514.330	496.831	487.330,488.834,514.330
fixture-cross-module-let	test/programs/packages/cross-module-let	real	3	500.000	500.000	1280.000	760.000	500.000,500.000,1280.000
fixture-cross-module-let	test/programs/packages/cross-module-let	user	3	470.000	470.000	490.000	476.667	470.000,470.000,490.000
fixture-cross-module-let	test/programs/packages/cross-module-let	sys	3	10.000	10.000	40.000	20.000	10.000,10.000,40.000
fixture-cross-module-let	test/programs/packages/cross-module-let	command.status	3	0.000	0.000	0.000	0.000	0.000,0.000,0.000
