benchmark	path	metric	runs	min_ms	median_ms	max_ms	mean_ms	values_ms
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.Prelude.instance_methods_group_finalize.group_1.pipeline.elab_pipeline.presolution.edge_loop.execute.decide_expansion	1	54.710	54.710	54.710	54.710	54.710
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.Prelude.instance_methods_group_finalize.group_1.pipeline.elab_pipeline.presolution.edge_loop.execute.record_expansion	1	0.017	0.017	0.017	0.017	0.017
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.Prelude.instance_methods_group_finalize.group_1.pipeline.elab_pipeline.presolution.edge_loop.execute.unify_structure	1	0.691	0.691	0.691	0.691	0.691
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.Prelude.instance_methods_group_finalize.group_1.pipeline.elab_pipeline.presolution.edge_loop.execute.witness_plan	1	0.149	0.149	0.149	0.149	0.149
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.Prelude.instance_methods_group_finalize.group_1.pipeline.elab_pipeline.presolution.edge_loop.execute.expansion_unify	1	102.344	102.344	102.344	102.344	102.344
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.Prelude.instance_methods_group_finalize.group_1.pipeline.elab_pipeline.presolution.edge_loop.execute.expansion_unify.apply_expansion	1	29.159	29.159	29.159	29.159	29.159
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.Prelude.instance_methods_group_finalize.group_1.pipeline.elab_pipeline.presolution.edge_loop.execute.expansion_unify.bind_root	1	19.289	19.289	19.289	19.289	19.289
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.Prelude.instance_methods_group_finalize.group_1.pipeline.elab_pipeline.presolution.edge_loop.execute.expansion_unify.prepare_omega	1	15.052	15.052	15.052	15.052	15.052
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.Prelude.instance_methods_group_finalize.group_1.pipeline.elab_pipeline.presolution.edge_loop.execute.expansion_unify.execute_omega	1	38.751	38.751	38.751	38.751	38.751
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.Prelude.instance_methods_group_finalize.group_1.pipeline.elab_pipeline.presolution.edge_loop.execute.expansion_unify.finish	1	0.084	0.084	0.084	0.084	0.084
