benchmark	path	run	metric	value_ms	status
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_typeclassDerivingSuccConstructorSpan_lower	0.444	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_typeclassDerivingEqSpan_lower	0.442	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_typeclassDerivingDefMainSpan_lower	0.373	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_typeclassInstanceModuleSpan_lower	0.384	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_typeclassInstanceExportMonoidSpan_lower	0.339	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_typeclassInstanceExportNatSpan_lower	0.332	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_typeclassInstanceExportMemptySpan_lower	0.333	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_typeclassInstanceExportAppendSpan_lower	0.338	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_typeclassInstanceExportMainSpan_lower	0.542	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_typeclassInstanceClassSpan_lower	0.359	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_typeclassInstanceMemptySignatureSpan_lower	0.371	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_typeclassInstanceAppendSignatureSpan_lower	0.385	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_typeclassInstanceDataSpan_lower	0.321	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_typeclassInstanceZeroConstructorSpan_lower	0.506	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_typeclassInstanceSuccConstructorSpan_lower	0.412	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_typeclassInstanceClassNameSpan_lower	0.384	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_typeclassInstanceMemptyDefinitionSpan_lower	0.444	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_typeclassInstanceAppendDefinitionSpan_lower	0.369	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_typeclassInstanceDefMainSpan_lower	0.330	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_typeclassInstanceMethodEqualsSpan_lower	0.436	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_higherKindedModuleSpan_lower	0.356	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_higherKindedExportFunctorSpan_lower	0.380	1
parser-library	test/programs/compiler-parser-parity/parser-library	1	program.check.operation.ParserParitySource.def_higherKindedExportHigherSpan_lower	0.391	1
